UserGuid,EmailAddress,CustomerNumber,AgreementNumber,LinkedAdminAgreement,AdminInvoiced,AgreementSignupDate,CustomerSignupDate,CustomerType,Segment,Commodity,ProductName,TariffCode,DistributionRegion,MeterPointEIC,MeterSerialNumber,SmartMeterInstalled,MeterReadingFrequency,LastMeterReadingDate,LastMeterReadingValue,AnnualConsumptionKWh,AnnualGasConsumptionM3,CurrentAccountingYearEndDate,InvoiceDeliveryMethod,InvoiceFrequency,LastInvoiceDate,LastInvoiceAmountEUR,OutstandingBalanceEUR,PaymentMethod,DirectDebitActive,LatePaymentsLast12M,PaymentPlanActive,MonthlyDepositEUR,EZonaRegistered,EZonaLastLoginDate,AppUsage,MobileAppPlatform,NewsletterConsent,MarketingConsent,OutageNotificationConsent,PlannedOutageCountLast12M,UnplannedOutageCountLast12M,OpenServiceRequests,LastServiceRequestDate,LastServiceRequestType,SolarInterestScore,EnergyEfficiencyLeadScore,EVInterest,HeatPumpInterest,GreenEnergySubscription,PaperlessInvoice,ComplaintCountLast24M,ChurnRiskScore,CustomerLifetimeValueEUR,PreferredContactChannel,City,PostalCode,NumberOfEmployees,IndustryCode,LegalForm,Superuser
7cb46fb2-39b2-47c0-8177-27b08fedca42,veronika.horvath528@municipal.sk,27663006,PX-628-481,ADM-276-414,FALSE,11/7/2019 8:58:00,11/7/2019 8:58:00,Business,SME multi-site,Electricity,Elektrina Online,VS-ELE,Poprad,24ZSS1230701436K,ELM382135,TRUE,Monthly,4/28/2026 12:11:00,9417,12472,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,118.37,164.89,Direct debit,TRUE,1,TRUE,139.3,FALSE,,,,FALSE,FALSE,TRUE,4,1,1,2/4/2025 0:08:00,Invoice copy,4,2,FALSE,FALSE,FALSE,FALSE,1,5,7575.68,SMS,Poprad,05801,17,493200,s.r.o.,FALSE
959c890b-10a8-4dda-8ec3-71ddfbd28ae7,veronika.marekova529@azet.sk,16938564,RX-629-176,,FALSE,7/27/2021 12:17:00,7/27/2021 12:17:00,Household,High consumption,Gas,Plyn Komfort,DD5-SOLAR,Ruzomberok,24ZSS4838655817M,GAS766104,FALSE,Quarterly,3/31/2026 20:08:00,13066,0,142,12/31/2026 0:00:00,Post,Monthly,4/30/2026 0:00:00,65.81,0,Direct debit,FALSE,1,FALSE,72.32,TRUE,5/21/2025 16:13:00,"eZona web, mobile web",,TRUE,FALSE,FALSE,0,0,0,4/14/2025 21:28:00,Contact support,7,3,FALSE,FALSE,FALSE,FALSE,2,3,2105.92,SMS,Ruzomberok,03401,,,,FALSE
0182cd3f-1682-4f31-b4a4-e38adec6148d,juraj.novakova530@example.sk,13481195,MX-630-453,,FALSE,7/22/2018 1:47:00,7/22/2018 1:47:00,Household,Standard household,Gas,Plyn Domov,DD1-DOM,Martin,24ZSS6248133381Q,GAS283778,TRUE,Monthly,5/6/2026 9:48:00,7837,0,336,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,38.48,0,Direct debit,TRUE,1,FALSE,43.73,TRUE,4/17/2026 9:49:00,eZona web,Android,TRUE,FALSE,FALSE,1,0,0,,Tariff consultation,0,2,FALSE,FALSE,FALSE,TRUE,0,5,923.52,SMS,Martin,03601,,,,TRUE
4cf3ec51-0abb-456b-beca-359c6d590a62,samuel.kollarova531@post.sk,17986491,PX-631-396,,FALSE,4/2/2025 7:10:00,4/2/2025 7:10:00,Household,Solar interest,Gas,Firma Plyn Plus,B2B-DUO,Prievidza,24ZSS4273908736K,GAS910330,TRUE,Monthly,3/2/2026 20:04:00,1835,0,1294,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,136.17,13.48,Direct debit,TRUE,0,FALSE,113,TRUE,10/3/2025 16:28:00,eZona web,iOS,TRUE,TRUE,FALSE,5,1,0,,Contact support,9,4,FALSE,FALSE,FALSE,TRUE,0,6,8306.37,Phone,Prievidza,97101,,,,TRUE
9881f286-ed8d-46f5-bb1e-b3fe5cf4d3f9,jana.gregorova532@azet.sk,17799718,CX-632-334,,FALSE,2/20/2025 20:21:00,2/20/2025 20:21:00,Household,Standard household,Electricity + Gas,Duo Komfort,B2B-GAS,Cadca,24ZSS6211334200P,ELM668579,FALSE,Quarterly,3/14/2026 21:32:00,1907,6457,774,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,101.8,26.2,Direct debit,TRUE,0,FALSE,105.46,TRUE,8/10/2025 15:08:00,"eZona web, API",iOS,TRUE,FALSE,TRUE,3,2,1,12/15/2025 4:08:00,Invoice copy,2,6,FALSE,FALSE,FALSE,TRUE,0,6,2850.4,Email,Cadca,02201,,,,FALSE
d4097a28-fcfa-4438-b398-659247c40b99,zuzana.varga533@post.sk,19891826,RX-633-340,,FALSE,5/31/2025 1:40:00,5/31/2025 1:40:00,Household,High consumption,Gas,Plyn Domov,B2B-ELE,Ruzomberok,24ZSS7190919263P,GAS844276,FALSE,Annual,4/7/2026 12:20:00,10287,0,2160,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,141.8,12.79,Direct debit,FALSE,0,FALSE,146.9,FALSE,,,,TRUE,TRUE,TRUE,0,3,1,3/23/2026 14:53:00,Solar consultation,3,2,FALSE,FALSE,FALSE,FALSE,1,4,4254,Phone,Ruzomberok,03401,,,,FALSE
a0c8e96f-d46e-4a35-8353-b3fecdcde9e5,zuzana.gregorova534@firma.sk,29372856,ZX-634-806,,FALSE,12/20/2019 20:16:00,12/20/2019 20:16:00,Business,Industrial,Electricity,Verejna Sprava Elektrina,DMP1-PLYN,Zilina,24ZSS1952481282M,ELM653380,FALSE,Annual,3/13/2026 2:35:00,211792,49628,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,100.43,91.16,Bank transfer,FALSE,0,FALSE,99.82,TRUE,10/24/2025 17:50:00,"eZona web, API",Android,TRUE,FALSE,FALSE,4,2,0,3/23/2026 19:42:00,Invoice copy,7,8,FALSE,FALSE,FALSE,TRUE,0,1,6427.52,eZona message,Zilina,01001,209,551000,neziskova organizacia,TRUE
f8476392-6f6f-4e34-8453-9766e12bd394,ivana.gregorova535@example.sk,18688155,PX-635-661,,FALSE,11/16/2022 4:06:00,11/16/2022 4:06:00,Household,Digital household,Gas,Plyn Komfort,DD1-DOM,Prievidza,24ZSS3706219667K,GAS860044,TRUE,Monthly,5/3/2026 18:23:00,14137,0,949,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,76.19,0,Direct debit,TRUE,0,FALSE,74.93,TRUE,4/15/2026 11:02:00,mobile web,,TRUE,TRUE,FALSE,1,3,0,,Deposit change,6,5,FALSE,FALSE,FALSE,TRUE,1,2,5485.68,Email,Prievidza,97101,,,,FALSE
884d37b6-b379-458c-b41b-e12a09eee7da,peter.danko536@example.sk,18171468,CX-636-701,,FALSE,3/1/2020 21:48:00,3/1/2020 21:48:00,Household,Senior assisted,Electricity,Elektrina Domov,B2B-ELE,Cadca,24ZSS2511120395K,ELM493588,FALSE,Annual,3/19/2026 6:36:00,5178,6364,0,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,66.21,0,Bank transfer,FALSE,1,FALSE,63.79,FALSE,,,,FALSE,TRUE,TRUE,0,2,0,5/20/2025 7:56:00,Deposit change,6,8,FALSE,FALSE,FALSE,FALSE,3,2,4568.49,Phone,Cadca,02201,,,,FALSE
62059e9c-9029-4694-b456-b33fd1361e80,michal.marekova537@azet.sk,16461064,RX-637-135,,FALSE,2/6/2025 4:33:00,2/6/2025 4:33:00,Household,Digital household,Gas,Plyn Domov,DMP1-PLYN,Ruzomberok,24ZSS8972134731P,GAS132571,TRUE,Monthly,5/2/2026 4:06:00,27041,0,1742,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,124.81,0,Postal order,FALSE,0,FALSE,131.71,TRUE,1/28/2025 22:52:00,"eZona web, mobile web",,TRUE,FALSE,TRUE,5,2,0,3/10/2025 3:00:00,Complaint,6,3,FALSE,FALSE,FALSE,TRUE,0,2,7863.03,SMS,Ruzomberok,03401,,,,FALSE
78e9fad3-1d6b-4aee-a275-95e6ad0db299,andrea.kollarova538@example.sk,17332988,TX-638-358,,FALSE,1/31/2018 21:34:00,1/31/2018 21:34:00,Household,Standard household,Electricity + Gas,Firma Energia Plus,B2B-DUO,Trencin,24ZSS2724559549Q,ELM935525,TRUE,Monthly,4/5/2026 4:24:00,2388,1393,166,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,41.39,3.42,Direct debit,TRUE,0,FALSE,38,TRUE,9/6/2025 9:06:00,mobile web,,TRUE,FALSE,TRUE,2,0,0,10/16/2025 14:01:00,Solar consultation,6,2,FALSE,FALSE,TRUE,TRUE,0,3,1572.82,eZona message,Trencin,91101,,,,TRUE
c7678bc1-26f3-4d5a-b22b-88333e538365,pavol.kovac539@example.sk,10674422,BB-639-665,,FALSE,5/22/2019 14:44:00,5/22/2019 14:44:00,Household,Digital household,Electricity + Gas,Online Domov Duo,DD5-SOLAR,Banska Bystrica,24ZSS3743809034P,ELM235121,FALSE,Quarterly,4/8/2026 15:09:00,21292,8759,594,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,102.33,106.76,Postal order,FALSE,1,FALSE,115.72,TRUE,3/28/2026 1:50:00,"eZona web, API",,TRUE,FALSE,FALSE,0,3,3,5/29/2025 5:14:00,Complaint,2,10,FALSE,FALSE,FALSE,TRUE,1,7,3172.23,SMS,Banska Bystrica,97401,,,,TRUE
679b1489-bebd-4341-91f7-b69e0a5e65da,natalia.varga540@gmail.com,17434101,ZX-640-220,,FALSE,5/26/2025 8:54:00,5/26/2025 8:54:00,Household,Digital household,Electricity,Elektrina Online,B2B-ELE,Zilina,24ZSS3916325404P,ELM567446,TRUE,Monthly,4/9/2026 6:33:00,35837,3746,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,49.71,101.4,Postal order,FALSE,1,FALSE,49.05,TRUE,3/19/2025 9:22:00,"eZona web, API",Android,FALSE,TRUE,FALSE,3,1,1,9/28/2025 11:44:00,Complaint,1,4,FALSE,FALSE,FALSE,TRUE,1,3,3032.31,SMS,Zilina,01001,,,,FALSE
0e8fc1f2-b9bb-4b50-8f53-d7fc0a826955,lenka.kral541@energia-client.sk,25494160,PX-641-868,ADM-605-658,TRUE,2/17/2023 0:11:00,2/17/2023 0:11:00,Business,Retail services,Gas,Plyn Komfort,B2B-DUO,Prievidza,24ZSS5556984283P,GAS862011,FALSE,Annual,4/20/2026 19:12:00,59422,0,10355,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,714.53,1551.33,Card,FALSE,1,TRUE,692.56,TRUE,1/16/2025 5:21:00,mobile web,Android,TRUE,FALSE,TRUE,2,3,1,1/23/2026 11:02:00,Move contract,4,4,FALSE,FALSE,FALSE,TRUE,1,2,21435.9,Email,Prievidza,97101,58,256200,a.s.,FALSE
a133f22e-46bd-4910-82c8-d51156a53a2a,veronika.varga542@energia-client.sk,22856932,RX-642-444,,TRUE,5/26/2021 13:50:00,5/26/2021 13:50:00,Business,Hospitality,Gas,Plyn Komfort,VS-ELE,Ruzomberok,24ZSS2734904006M,GAS984172,TRUE,Monthly,5/2/2026 14:35:00,136061,0,929,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,290.1,237.41,Direct debit,FALSE,0,FALSE,340.34,TRUE,4/30/2026 21:25:00,mobile web,,FALSE,TRUE,TRUE,2,2,1,3/29/2026 10:31:00,Move contract,5,4,FALSE,FALSE,TRUE,TRUE,1,5,14505,SMS,Ruzomberok,03401,44,620100,neziskova organizacia,TRUE
78931383-392d-47c0-b3b6-7fb4b3d401c2,andrea.halas543@gmail.com,16082180,LM-643-350,,FALSE,11/27/2024 20:48:00,11/27/2024 20:48:00,Household,Solar interest,Electricity + Gas,Duo Komfort,B2B-DUO,Liptovsky Mikulas,24ZSS4688906876K,ELM117546,TRUE,Monthly,4/8/2026 0:14:00,15714,8014,1485,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,115.2,0,Direct debit,TRUE,0,FALSE,132.78,TRUE,3/19/2025 23:00:00,mobile web,,FALSE,TRUE,TRUE,5,1,2,,Meter reading,10,10,FALSE,FALSE,FALSE,TRUE,1,5,2188.8,SMS,Liptovsky Mikulas,03101,,,,TRUE
7f6f6429-15b5-406b-9993-1e28409a406f,zuzana.lackova544@example-business.sk,27029414,TX-644-931,ADM-161-708,FALSE,9/9/2023 22:27:00,9/9/2023 22:27:00,Business,Public sector,Electricity,Elektrina Online,DMP1-PLYN,Trencin,24ZSS2878101604Q,ELM530376,FALSE,Quarterly,4/2/2026 3:56:00,150129,89344,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,51.98,0,Direct debit,TRUE,1,FALSE,48.65,FALSE,,,,FALSE,FALSE,TRUE,3,3,0,,Deposit change,3,10,TRUE,FALSE,FALSE,FALSE,1,4,3430.68,Email,Trencin,91101,49,861000,neziskova organizacia,FALSE
b49590f6-870e-4b75-8b65-0c2b932456d7,katarina.lackova545@gmail.com,19678214,ZX-645-328,,FALSE,4/3/2020 14:43:00,4/3/2020 14:43:00,Household,High consumption,Gas,Plyn Komfort,B2B-GAS,Zilina,24ZSS2883131764P,GAS113891,FALSE,Annual,5/10/2026 10:33:00,46947,0,1673,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,114.02,112,Card,FALSE,0,FALSE,98.93,TRUE,10/25/2025 9:29:00,"eZona web, API",,TRUE,TRUE,FALSE,5,0,0,7/4/2025 14:46:00,Invoice copy,3,6,FALSE,TRUE,FALSE,TRUE,1,5,3078.54,eZona message,Zilina,01001,,,,TRUE
81d90883-ff1e-4a6a-a5e5-fc485cc9b452,samuel.kollarova546@firma.sk,29871994,TX-646-959,,TRUE,7/18/2021 17:50:00,7/18/2021 17:50:00,Business,Small business,Gas,Plyn Komfort,VS-ELE,Trencin,24ZSS7711885097K,GAS555442,FALSE,Quarterly,3/20/2026 7:29:00,122200,0,6589,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,606.4,0,Card,FALSE,0,FALSE,639,TRUE,5/12/2025 10:44:00,"eZona web, API",Android,TRUE,FALSE,TRUE,0,1,1,,Tariff consultation,4,2,TRUE,TRUE,FALSE,FALSE,0,6,42448,SMS,Trencin,91101,38,493200,obec,FALSE
b0354c58-9401-4b61-b85e-a038fdea88f8,monika.balaz547@firma.sk,21909228,TX-647-540,,FALSE,2/28/2023 9:58:00,2/28/2023 9:58:00,Business,Industrial,Electricity + Gas,Firma Energia Plus,DD5-SOLAR,Trencin,24ZSS1960055682Q,ELM727424,TRUE,Monthly,4/9/2026 21:11:00,172867,55790,6615,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,466.43,355.93,Card,FALSE,0,FALSE,514.1,FALSE,,,,TRUE,TRUE,FALSE,4,1,1,5/26/2025 2:50:00,Contact support,0,10,TRUE,FALSE,FALSE,FALSE,1,4,18190.77,SMS,Trencin,91101,81,682000,s.r.o.,FALSE
cd7667cc-3a2c-4683-9c55-561607a5ee18,lenka.balaz548@example-business.sk,21831076,TX-648-155,,FALSE,3/22/2026 22:55:00,3/22/2026 22:55:00,Business,SME multi-site,Electricity + Gas,Online Domov Duo,DD5-SOLAR,Trencin,24ZSS8579379241Q,ELM681267,TRUE,Monthly,4/4/2026 8:53:00,41834,84686,13237,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,992.13,0,Direct debit,TRUE,0,FALSE,853.96,TRUE,1/31/2026 19:30:00,mobile web,iOS,TRUE,FALSE,TRUE,5,1,1,,Tariff consultation,4,10,FALSE,FALSE,FALSE,FALSE,1,5,19842.6,Phone,Trencin,91101,33,682000,obec,TRUE
2e66883b-7d5e-4884-a85e-cc119dd23a60,tomas.polak549@example.sk,13784774,CX-649-272,,FALSE,12/24/2020 20:43:00,12/24/2020 20:43:00,Household,Digital household,Gas,Firma Plyn Plus,DD2-DOM,Cadca,24ZSS4478318909M,GAS424108,TRUE,Monthly,5/2/2026 4:10:00,16005,0,1791,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,139.51,0,Direct debit,TRUE,1,FALSE,153.21,TRUE,5/1/2026 5:25:00,"eZona web, mobile web",,FALSE,FALSE,TRUE,2,1,4,1/5/2025 3:04:00,Meter reading,4,3,FALSE,TRUE,FALSE,TRUE,0,2,3906.28,SMS,Cadca,02201,,,,TRUE
46b0b62c-2ad7-40f3-8ca4-d1d7f369b348,simona.danko550@gmail.com,13161418,BB-650-954,,FALSE,10/27/2024 9:35:00,10/27/2024 9:35:00,Household,Digital household,Gas,Plyn Komfort,B2B-GAS,Banska Bystrica,24ZSS6684549593M,GAS295687,FALSE,Annual,4/19/2026 15:32:00,26894,0,1108,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,85.94,0,Direct debit,TRUE,0,FALSE,86.38,TRUE,4/12/2026 10:16:00,"eZona web, API",,TRUE,TRUE,TRUE,1,3,0,2/8/2026 17:57:00,Tariff consultation,6,4,FALSE,FALSE,FALSE,FALSE,5,6,2234.44,eZona message,Banska Bystrica,97401,,,,TRUE
db9e549f-b6d5-47f1-8ed1-831e19aad415,zuzana.kovac551@gmail.com,19862942,TX-651-625,,FALSE,1/17/2020 3:43:00,1/17/2020 3:43:00,Household,Solar interest,Electricity + Gas,Duo Komfort,DD2-DOM,Trencin,24ZSS7968977712Q,ELM249287,FALSE,Annual,4/15/2026 20:29:00,40432,8105,905,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,84.31,0,Direct debit,FALSE,1,FALSE,80.33,TRUE,4/2/2026 17:23:00,"eZona web, API",iOS,FALSE,TRUE,FALSE,0,1,0,7/15/2025 0:27:00,Solar consultation,10,10,FALSE,FALSE,FALSE,TRUE,0,5,3962.57,eZona message,Trencin,91101,,,,TRUE
856a42ea-3e26-4bcd-ac18-9e7f84903f9a,andrea.simekova552@example.sk,16112465,BB-652-637,,FALSE,3/16/2022 1:56:00,3/16/2022 1:56:00,Household,High consumption,Electricity,Firma Elektrina Plus,B2B-GAS,Banska Bystrica,24ZSS3953003847M,ELM681203,TRUE,Monthly,5/6/2026 15:13:00,18877,7763,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,61.47,45.5,Card,FALSE,3,FALSE,54.65,TRUE,2/14/2026 9:17:00,"eZona web, API",,TRUE,FALSE,FALSE,1,2,0,6/14/2025 22:19:00,Contact support,0,8,TRUE,FALSE,FALSE,TRUE,1,10,1290.87,SMS,Banska Bystrica,97401,,,,TRUE
5b860bf3-aaf4-4ba0-85fd-208e0273d6b4,natalia.horvath553@example-business.sk,24024127,MX-653-511,,FALSE,6/22/2018 9:09:00,6/22/2018 9:09:00,Business,SME multi-site,Gas,Firma Plyn Plus,B2B-ELE,Martin,24ZSS5032938731M,GAS388380,TRUE,Monthly,3/6/2026 19:17:00,178772,0,11495,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,807.23,0,Direct debit,FALSE,1,FALSE,809.58,TRUE,3/27/2026 1:55:00,"eZona web, mobile web",,TRUE,FALSE,FALSE,0,0,0,4/6/2026 16:55:00,Tariff consultation,3,3,TRUE,FALSE,FALSE,TRUE,1,1,25024.13,Email,Martin,03601,11,620100,a.s.,FALSE
074a3e9c-b0ef-40ac-82f9-5c9877af2c10,peter.fedorova554@azet.sk,15741617,ZX-654-599,,FALSE,1/4/2020 19:09:00,1/4/2020 19:09:00,Household,Standard household,Gas,Firma Plyn Plus,DD2-DOM,Zilina,24ZSS5307604896M,GAS172932,TRUE,Monthly,4/1/2026 19:02:00,34898,0,1819,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,161.05,0,Card,FALSE,0,FALSE,170.53,TRUE,10/10/2025 0:20:00,"eZona web, mobile web",iOS,TRUE,FALSE,TRUE,4,3,0,8/11/2025 19:40:00,Invoice copy,1,1,FALSE,FALSE,FALSE,TRUE,0,4,9663,Phone,Zilina,01001,,,,TRUE
10d50db2-ac21-4819-97b7-3a725ac6b377,monika.horvath555@azet.sk,15392624,PX-655-100,,FALSE,4/10/2024 15:38:00,4/10/2024 15:38:00,Household,Solar interest,Gas,Plyn Domov,DMP1-PLYN,Poprad,24ZSS1230130273M,GAS129774,TRUE,Monthly,4/26/2026 16:44:00,13393,0,1366,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,104.13,249.21,Direct debit,TRUE,1,TRUE,91.97,TRUE,12/31/2025 9:38:00,eZona web,,FALSE,FALSE,FALSE,2,0,1,9/22/2025 16:45:00,Contact support,8,1,FALSE,FALSE,TRUE,TRUE,1,3,4477.59,Email,Poprad,05801,,,,TRUE
080eeda0-2049-4552-a14e-3299b58d0b6e,marek.tothova556@energia-client.sk,23917436,PX-656-516,,TRUE,2/23/2022 21:23:00,2/23/2022 21:23:00,Business,Hospitality,Gas,Firma Plyn Plus,VS-ELE,Poprad,24ZSS2438159226Q,GAS966101,FALSE,Quarterly,4/22/2026 14:31:00,122497,0,2581,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,227.96,0,Direct debit,TRUE,0,FALSE,248.74,TRUE,7/19/2025 11:40:00,mobile web,Android,FALSE,TRUE,TRUE,5,0,0,8/27/2025 12:12:00,Move contract,3,1,FALSE,FALSE,FALSE,TRUE,2,5,5243.08,eZona message,Poprad,05801,9,551000,neziskova organizacia,FALSE
af42453e-5c33-42f3-a6ef-8b7860a80475,robert.kollarova557@post.sk,16303966,LM-657-803,,FALSE,9/20/2023 23:27:00,9/20/2023 23:27:00,Household,Senior assisted,Electricity,Verejna Sprava Elektrina,B2B-ELE,Liptovsky Mikulas,24ZSS6969171042Q,ELM693962,FALSE,Annual,3/30/2026 20:03:00,6294,4620,0,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,20.88,0,Postal order,FALSE,1,FALSE,23.74,FALSE,,,,TRUE,FALSE,TRUE,0,2,0,6/27/2025 9:02:00,Complaint,7,6,FALSE,FALSE,TRUE,FALSE,4,6,1273.68,Email,Liptovsky Mikulas,03101,,,,FALSE
0e64075c-ea9c-4145-935b-04a3e90e49f1,veronika.gregorova558@firma.sk,21012487,MX-658-634,,FALSE,2/5/2022 17:13:00,2/5/2022 17:13:00,Business,Industrial,Gas,Plyn Komfort,B2B-DUO,Martin,24ZSS4017086270K,GAS996441,FALSE,Quarterly,4/10/2026 7:06:00,133260,0,3716,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,355.38,0,Direct debit,FALSE,0,FALSE,306.61,TRUE,4/7/2026 8:07:00,mobile web,Android,FALSE,TRUE,TRUE,2,2,0,,Deposit change,7,3,FALSE,FALSE,FALSE,TRUE,1,6,19901.28,Email,Martin,03601,174,861000,s.r.o.,TRUE
896da811-d6f4-4a58-a596-ea82d2a9952f,marek.halas559@post.sk,16844724,PX-659-472,,FALSE,10/28/2018 6:24:00,10/28/2018 6:24:00,Household,Solar interest,Electricity + Gas,Online Domov Duo,B2B-GAS,Poprad,24ZSS9661758019K,ELM288456,TRUE,Monthly,3/28/2026 13:31:00,12848,1532,753,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,110.71,45.92,Direct debit,FALSE,0,FALSE,92.6,TRUE,8/25/2025 8:16:00,"eZona web, mobile web",iOS,FALSE,FALSE,TRUE,1,0,1,8/29/2025 8:09:00,Invoice copy,7,3,FALSE,FALSE,FALSE,TRUE,0,7,4649.82,eZona message,Poprad,05801,,,,TRUE
f25a8447-67c6-4467-8bd4-6495f19db698,tomas.bartosova560@energia-client.sk,23099416,RX-660-145,,TRUE,9/7/2023 18:11:00,9/7/2023 18:11:00,Business,Small business,Electricity,Elektrina Online,B2B-GAS,Ruzomberok,24ZSS2588563604M,ELM408744,FALSE,Annual,3/31/2026 10:50:00,199377,108809,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,147.67,135.2,Direct debit,TRUE,0,FALSE,142.52,TRUE,2/2/2026 7:31:00,mobile web,iOS,FALSE,FALSE,TRUE,5,3,0,,Invoice copy,1,10,FALSE,FALSE,FALSE,FALSE,0,7,6497.48,SMS,Ruzomberok,03401,13,551000,neziskova organizacia,TRUE
04d54ba0-6766-4e05-baca-be4f00f27749,peter.danko561@example.sk,10253918,TX-661-612,,FALSE,2/4/2023 18:41:00,2/4/2023 18:41:00,Household,Standard household,Electricity,Verejna Sprava Elektrina,B2B-DUO,Trencin,24ZSS5520094154P,ELM688473,TRUE,Monthly,5/8/2026 10:10:00,23976,4692,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,58.89,15,Direct debit,TRUE,0,FALSE,69.44,TRUE,8/20/2025 19:41:00,eZona web,,TRUE,FALSE,TRUE,3,0,1,,Solar consultation,7,8,FALSE,FALSE,FALSE,TRUE,2,1,1884.48,eZona message,Trencin,91101,,,,TRUE
77c8a1a3-2eeb-40d4-b7cd-62c300c1faa6,juraj.kollarova562@municipal.sk,22325480,PX-662-774,ADM-905-272,TRUE,10/6/2020 20:40:00,10/6/2020 20:40:00,Business,Public sector,Electricity,Elektrina Domov,B2B-ELE,Prievidza,24ZSS1032608732P,ELM469104,TRUE,Monthly,5/3/2026 4:31:00,164306,61678,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,178.72,0,Card,FALSE,0,FALSE,206.39,TRUE,7/15/2025 22:58:00,"eZona web, mobile web",iOS,TRUE,FALSE,FALSE,5,1,0,12/16/2025 19:19:00,Invoice copy,1,10,FALSE,FALSE,FALSE,TRUE,4,4,10544.48,Email,Prievidza,97101,25,471100,s.r.o.,FALSE
ea9c5537-de60-4ac0-9406-27cc7fdaacfa,simona.balaz563@gmail.com,10647169,RX-663-887,,FALSE,4/20/2020 21:09:00,4/20/2020 21:09:00,Household,Standard household,Electricity,Firma Elektrina Plus,B2B-ELE,Ruzomberok,24ZSS8472087594Q,ELM140886,TRUE,Monthly,4/30/2026 14:14:00,37286,3250,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,45.62,0,Postal order,FALSE,1,FALSE,39.09,TRUE,8/4/2025 5:50:00,"eZona web, API",,TRUE,FALSE,TRUE,2,0,0,,Complaint,1,7,TRUE,FALSE,FALSE,TRUE,0,5,958.02,SMS,Ruzomberok,03401,,,,TRUE
fc4c97b3-871a-4824-b230-86ff4a569d42,marek.balaz564@gmail.com,15188558,LM-664-380,,FALSE,3/24/2021 20:54:00,3/24/2021 20:54:00,Household,Price sensitive,Electricity,Verejna Sprava Elektrina,DD1-DOM,Liptovsky Mikulas,24ZSS7625665806P,ELM140403,FALSE,Quarterly,3/28/2026 5:09:00,30958,5377,0,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,58.02,0,Card,FALSE,1,FALSE,59.06,FALSE,,,,TRUE,TRUE,TRUE,4,3,0,3/14/2025 18:50:00,Deposit change,6,5,FALSE,FALSE,FALSE,FALSE,1,7,2610.9,Phone,Liptovsky Mikulas,03101,,,,FALSE
